Customer_id,date,time,order_id,items,amount,mode,restaurnt,Status,ratings,feedback
SAMV824387MW,11/10/2023,8.31.21,308A308,RAVIOLI:,42,Card,Le Travi,Delivered,2,Complicated procedure
XVTR474839TP,11/10/2023,8.31.21,596E596,HALIBUT CEVICHE:,50,Wallet,Demoloftas,Delivered,3,Delivery boy didnt come at doorstep
FSAM929386AQ,11/10/2023,8.31.21,951Q951,Banana shake:,93,Online,Augustin,Delivered,2,Difficult to order
SBXX592702XP,11/10/2023,8.31.21,840X840,Fried Rice:,43,Cash,Sushi Masters,Delivered,2,Delivery boy didnt come at doorstep
QTSI285174SG,11/10/2023,8.31.21,378C378,Regular:,97,Wallet,Sushi Masters,Delivered,4,Will order again
SBXX592702XP,11/10/2023,8.31.21,392T392,Banana shake:,86,Online,Selfish,Delivered,5,Fast delivery
UYXR411673XC,11/10/2023,8.31.21,558Q558,Mango shake:,27,Card,Le Travi,Delivered,5,Cheap and best
UYXR411673XC,11/10/2023,8.31.21,311N311,lamb:,71,Cash,Augustin,Delivered,1,Food not good
UYXR411673XC,11/10/2023,8.31.21,511Q511,Mango Cremeux:,59,Online,Da Antonio,Delivered,1,Food not good
UYXR411673XC,11/10/2023,8.31.21,302P302,meatballs:,79,Wallet,Veranda,Delivered,5,Will order again
LJBO9511000BL,11/10/2023,8.31.21,258M258,Soup of the day:,36,Online,Telegrafas,Delivered,1,Stale food
LRKI603654KL,11/10/2023,8.31.21,512U512,SALMON SALAD:,27,Card,Saint German,Delivered,1,Late delivery
UFDF355524DM,11/10/2023,8.31.21,932N932,salad:,82,Wallet,Saint German,Delivered,2,High price
FRBT691245BA,11/10/2023,8.31.21,634O634,Fried Rice:,45,Wallet,Demoloftas,Delivered,5,Awesome experience
SAMV824387MW,11/10/2023,8.31.21,208X208,Soup of the day:,37,Card,Veranda,Delivered,5,Awesome experience
UFDF355524DM,11/10/2023,8.31.21,795Q795,shake:,77,Wallet,Sushi Masters,Delivered,1,High price
SAMV824387MW,11/10/2023,8.31.21,916L916,chocolate mousse,60,Wallet,Selfish,Delivered,2,Stale food
OXJY167254JK,11/10/2023,8.31.21,979V979,Curd:,95,Card,Gaspar's,Delivered,2,Late delivery
SAMV824387MW,11/10/2023,8.31.21,135F135,Regular:,83,Cash,Selfish,Delivered,1,Complicated procedure
XVTR474839TP,11/10/2023,8.31.21,959O959,HALIBUT CEVICHE:,88,Wallet,Saint German,Delivered,3,Difficult to order
XVTR474839TP,11/10/2023,8.31.21,672E672,chocolate mousse,22,Card,Saint German,Delivered,2,Delivery boy didnt come at doorstep
LJBO9511000BL,11/10/2023,8.31.21,675F675,meatballs:,70,Wallet,Veranda,Delivered,3,Stale food
LRKI603654KL,11/10/2023,8.31.21,463X463,Veg Premium Burger:,77,Card,Demoloftas,Delivered,5,Cheap and best
OXJY167254JK,11/10/2023,8.31.21,228R228,Pizza:,68,Card,Veranda,Delivered,2,Difficult to order
LJBO9511000BL,11/10/2023,8.31.21,327G327,Curd:,40,Cash,Selfish,Delivered,1,Complicated procedure
FRBT691245BA,11/10/2023,8.31.21,168V168,RAVIOLI:,53,Wallet,Veranda,Delivered,2,Difficult to order
SBXX592702XP,11/10/2023,8.31.21,596G596,lamb:,72,Card,Telegrafas,Delivered,4,Delicious food
LRKI603654KL,11/10/2023,8.31.21,758W758,Banana shake:,58,Wallet,Le Travi,Delivered,1,Stale food
SBXX592702XP,11/10/2023,8.31.21,239O239,SALMON SALAD:,98,Cash,Augustin,Delivered,2,Stale food
OXJY167254JK,11/10/2023,8.31.21,345Z345,Fried Rice:,36,Cash,Saint German,Delivered,4,Delicious food
FRBT691245BA,11/10/2023,8.31.21,492M492,BURRATA DI BUFALA:,56,Card,Selfish,Delivered,2,Stale food
OXJY167254JK,11/10/2023,8.31.21,179Y179,meatballs:,99,Card,Demoloftas,Delivered,4,Easy to order
QTSI285174SG,11/10/2023,8.31.21,413L413,Fried burrata:,33,Online,Brussels Mussels ,Delivered,2,Delivery boy didnt come at doorstep
SBXX592702XP,11/10/2023,8.31.21,910U910,Benedict:,57,Cash,Demoloftas,Delivered,5,Nice
SBXX592702XP,11/10/2023,8.31.21,347B347,lamb:,38,Card,Telegrafas,Delivered,3,Food not good
UFDF355524DM,11/10/2023,8.31.21,723H723,Soup of the day:,95,Online,Sushi Masters,Delivered,2,Late delivery
OXJY167254JK,11/10/2023,8.31.21,375D375,Soup of the day:,36,Cash,Le Travi,Delivered,2,Coupon applied
LJBO9511000BL,11/10/2023,8.31.21,689M689,RAVIOLI:,81,Card,Le Travi,Delivered,2,Delivery boy didnt come at doorstep
QTSI285174SG,11/10/2023,8.31.21,902X902,Soup of the day:,38,Card,Selfish,Delivered,4,Awesome experience
OXJY167254JK,11/10/2023,8.31.21,963R963,Banana shake:,73,Cash,Stebuklai,Delivered,3,Stale food
OXJY167254JK,11/10/2023,8.31.21,2.21E+223,Quiche:,69,Card,Gaspar's,Delivered,4,Easy to order
SBXX592702XP,11/10/2023,8.31.21,559Z559,SALMON SALAD:,32,Online,Stebuklai,Delivered,5,Fast delivery
LJBO9511000BL,11/10/2023,8.31.21,105Z105,BURRATA DI BUFALA:,64,Wallet,Stebuklai,Delivered,4,Easy to order
XVTR474839TP,11/10/2023,8.31.21,761U761,Benedict:,52,Cash,Selfish,Delivered,5,Cheap and best
SBXX592702XP,11/10/2023,8.31.21,932D932,Regular:,55,Cash,Gaspar's,Delivered,4,Nice
XVTR474839TP,11/10/2023,8.31.21,257S257,Crispy Onion Rings:,44,Wallet,Sushi Masters,Delivered,3,Food not good
UFDF355524DM,11/10/2023,8.31.21,728T728,fries:,49,Wallet,Le Travi,Delivered,5,Awesome experience
OXJY167254JK,11/10/2023,8.31.21,869G869,Bread:,77,Wallet,Sushi Masters,Delivered,2,Late delivery
LRKI603654KL,11/10/2023,8.31.21,316O316,lamb:,78,Cash,Gaspar's,Delivered,4,Delicious food
LJBO9511000BL,11/10/2023,8.31.21,330M330,Benedict:,71,Online,Le Travi,Delivered,2,Food not good
XVTR474839TP,11/10/2023,8.31.21,381I381,Mango shake:,82,Card,Saint German,Delivered,5,Nice
UFDF355524DM,11/10/2023,8.31.21,188W188,pickle:,58,Online,Telegrafas,Delivered,2,Food not good
FSAM929386AQ,11/10/2023,8.31.21,408G408,Quiche:,75,Online,Demoloftas,Delivered,5,Awesome experience
UFDF355524DM,11/10/2023,8.31.21,605B605,SALMON SALAD:,84,Wallet,Veranda,Delivered,3,Coupon applied
OXJY167254JK,11/10/2023,8.31.21,198N198,lamb:,30,Wallet,Le Travi,Delivered,5,Awesome experience
SBXX592702XP,11/10/2023,8.31.21,549E549,Fried Rice:,61,Online,Demoloftas,Delivered,2,Food not good
UFDF355524DM,11/10/2023,8.31.21,171L171,Soup of the day:,31,Wallet,Augustin,Delivered,3,Coupon applied
FRBT691245BA,11/10/2023,8.31.21,128T128,Veg Premium Burger:,81,Cash,Le Travi,Delivered,5,Easy to order
LJBO9511000BL,11/10/2023,8.31.21,494G494,lamb:,39,Card,Le Travi,Delivered,4,Awesome experience
FRBT691245BA,11/10/2023,8.31.21,234L234,pickle:,51,Online,Le Travi,Delivered,5,Delicious food
QTSI285174SG,11/10/2023,8.31.21,378G378,lamb:,21,Card,Augustin,Delivered,3,Delivery boy didnt come at doorstep
UYXR411673XC,11/10/2023,8.31.21,182Y182,Crispy Onion Rings:,84,Wallet,Stebuklai,Delivered,2,Delivery boy didnt come at doorstep
FRBT691245BA,11/10/2023,8.31.21,928E928,chocolate mousse,76,Online,Demoloftas,Delivered,4,Nice
XVTR474839TP,11/10/2023,8.31.21,427V427,Veg Premium Burger:,37,Online,Gaspar's,Delivered,3,Coupon applied
UYXR411673XC,11/10/2023,8.31.21,598X598,lamb:,80,Cash,Sushi Masters,Delivered,5,Awesome experience
UFDF355524DM,11/10/2023,8.31.21,200S200,Quiche:,44,Online,Veranda,Delivered,1,Difficult to order
QTSI285174SG,11/10/2023,8.31.21,824X824,chocolate mousse,65,Wallet,Gaspar's,Delivered,1,Late delivery
OXJY167254JK,11/10/2023,8.31.21,519B519,pickle:,76,Online,Augustin,Delivered,5,Will order again
FRBT691245BA,11/10/2023,8.31.21,932S932,Bread:,24,Card,Selfish,Delivered,2,High price
OXJY167254JK,11/10/2023,8.31.21,390X390,Noodles:,100,Card,Augustin,Delivered,3,Stale food
LRKI603654KL,11/10/2023,8.31.21,617D617,RAVIOLI:,53,Card,Saint German,Delivered,4,Fast delivery
LJBO9511000BL,11/10/2023,8.31.21,237Z237,Banana shake:,54,Card,Stebuklai,Delivered,2,Late delivery
UFDF355524DM,11/10/2023,8.31.21,865S865,Mango Cremeux:,29,Wallet,Augustin,Delivered,2,Stale food
QTSI285174SG,11/10/2023,8.31.21,115Y115,HALIBUT CEVICHE:,51,Cash,Veranda,Delivered,3,Complicated procedure
LJBO9511000BL,11/10/2023,8.31.21,332C332,Curd:,38,Card,Stebuklai,Delivered,3,Coupon applied
FRBT691245BA,11/10/2023,8.31.21,176S176,RAVIOLI:,51,Card,Le Travi,Delivered,2,Stale food
OXJY167254JK,11/10/2023,8.31.21,552I552,Soup of the day:,29,Online,Augustin,Delivered,2,Food not good
OXJY167254JK,11/10/2023,8.31.21,877M877,meatballs:,30,Wallet,Le Travi,Delivered,4,Easy to order
QTSI285174SG,11/10/2023,8.31.21,710R710,Crispy Onion Rings:,97,Online,Sushi Masters,Delivered,5,Awesome experience
SAMV824387MW,11/10/2023,8.31.21,593K593,Benedict:,30,Wallet,Stebuklai,Delivered,5,Awesome experience
SBXX592702XP,11/10/2023,8.31.21,535L535,Carpaccio:,58,Wallet,Da Antonio,Delivered,2,Delivery boy didnt come at doorstep
UFDF355524DM,11/10/2023,8.31.21,816A816,Noodles:,43,Online,Saint German,Delivered,1,Food not good
FRBT691245BA,11/10/2023,8.31.21,913D913,tartlet:,57,Card,Saint German,Delivered,3,Delivery boy didnt come at doorstep
XVTR474839TP,11/10/2023,8.31.21,999L999,Crispy Onion Rings:,20,Cash,Da Antonio,Delivered,3,High price
LRKI603654KL,11/10/2023,8.31.21,281D281,SALMON SALAD:,52,Wallet,Gaspar's,Delivered,4,Delicious food
QTSI285174SG,11/10/2023,8.31.21,963V963,pickle:,87,Cash,Sushi Masters,Delivered,5,Awesome experience
OXJY167254JK,11/10/2023,8.31.21,895B895,Quiche:,20,Cash,Telegrafas,Delivered,2,Difficult to order
UYXR411673XC,11/10/2023,8.31.21,367P367,HALIBUT CEVICHE:,64,Wallet,Stebuklai,Delivered,4,Delicious food
SAMV824387MW,11/10/2023,8.31.21,551N551,Crispy Onion Rings:,96,Wallet,Sushi Masters,Delivered,2,Coupon applied
QTSI285174SG,11/10/2023,8.31.21,616Z616,chocolate mousse,40,Card,Augustin,Delivered,2,High price
UFDF355524DM,11/10/2023,8.31.21,196G196,salad:,89,Card,Sushi Masters,Delivered,2,Difficult to order
QTSI285174SG,11/10/2023,8.31.21,640X640,fries:,79,Online,Augustin,Delivered,2,High price
FRBT691245BA,11/10/2023,8.31.21,181R181,tuna steak:,39,Online,Veranda,Delivered,1,Delivery boy didnt come at doorstep
UFDF355524DM,11/10/2023,8.31.21,936S936,Noodles:,47,Card,Augustin,Delivered,2,Stale food
QTSI285174SG,11/10/2023,8.31.21,532A532,Curd:,66,Online,Selfish,Delivered,3,Delivery boy didnt come at doorstep
SBXX592702XP,11/10/2023,8.31.21,264Z264,meatballs:,59,Wallet,Da Antonio,Delivered,5,Fast delivery
UYXR411673XC,11/10/2023,8.31.21,854Q854,Veg Premium Burger:,62,Card,Gaspar's,Delivered,4,Good service
SAMV824387MW,11/10/2023,8.31.21,757C757,Regular:,67,Cash,Demoloftas,Delivered,3,Stale food
LRKI603654KL,11/10/2023,8.31.21,264U264,shake:,40,Cash,Veranda,Delivered,1,Coupon applied
LRKI603654KL,11/10/2023,8.31.21,167A167,tartlet:,70,Online,Da Antonio,Delivered,3,Coupon applied
FRBT691245BA,11/10/2023,8.31.21,114L114,RAVIOLI:,85,Wallet,Le Travi,Delivered,1,Delivery boy didnt come at doorstep
LRKI603654KL,11/10/2023,8.31.21,341I341,chocolate mousse,49,Card,Gaspar's,Delivered,5,Delicious food
SBXX592702XP,11/10/2023,8.31.21,773C773,lamb:,37,Online,Veranda,Delivered,2,Complicated procedure
XVTR474839TP,11/10/2023,8.31.21,228N228,Fried Rice:,38,Online,Sushi Masters,Delivered,1,Delivery boy didnt come at doorstep
UYXR411673XC,11/10/2023,8.31.21,412H412,lamb:,55,Online,Veranda,Delivered,2,Coupon applied
SAMV824387MW,11/10/2023,8.31.21,597W597,Crispy Onion Rings:,91,Online,Demoloftas,Delivered,5,Easy to order
LJBO9511000BL,11/10/2023,8.31.21,601F601,SALMON SALAD:,41,Wallet,Gaspar's,Delivered,4,Fast delivery
QTSI285174SG,11/10/2023,8.31.21,140Z140,Fried burrata:,39,Cash,Brussels Mussels ,Delivered,1,Difficult to order
UYXR411673XC,11/10/2023,8.31.21,825W825,HALIBUT CEVICHE:,45,Online,Gaspar's,Delivered,2,Difficult to order
UYXR411673XC,11/10/2023,8.31.21,234F234,Crispy Onion Rings:,66,Card,Le Travi,Delivered,1,Late delivery
LJBO9511000BL,11/10/2023,8.31.21,930J930,Curd:,75,Card,Brussels Mussels ,Delivered,5,Good service
QTSI285174SG,11/10/2023,8.31.21,101P101,Bread:,26,Online,Veranda,Delivered,2,Complicated procedure
LJBO9511000BL,11/10/2023,8.31.21,208I208,Fried Rice:,72,Card,Veranda,Delivered,2,High price
LJBO9511000BL,11/10/2023,8.31.21,907Q907,BURRATA DI BUFALA:,52,Online,Stebuklai,Delivered,2,High price
XVTR474839TP,11/10/2023,8.31.21,890T890,pickle:,95,Online,Telegrafas,Delivered,4,Awesome experience
LJBO9511000BL,11/10/2023,8.31.21,811Q811,Veg Premium Burger:,65,Cash,Brussels Mussels ,Delivered,3,Complicated procedure
OXJY167254JK,11/10/2023,8.31.21,168N168,Pizza:,88,Cash,Augustin,Delivered,2,Food not good
XVTR474839TP,11/10/2023,8.31.21,926H926,Bread:,89,Wallet,Saint German,Delivered,3,Food not good
OXJY167254JK,11/10/2023,8.31.21,575G575,Quiche:,67,Cash,Brussels Mussels ,Delivered,3,Delivery boy didnt come at doorstep
XVTR474839TP,11/10/2023,8.31.21,329X329,salad:,28,Online,Le Travi,Delivered,5,Will order again
UFDF355524DM,11/10/2023,8.31.21,654N654,salad:,38,Card,Gaspar's,Delivered,1,Stale food
LRKI603654KL,11/10/2023,8.31.21,213S213,Quiche:,48,Online,Sushi Masters,Delivered,2,Food not good
LJBO9511000BL,11/10/2023,8.31.21,342T342,Regular:,82,Online,Stebuklai,Delivered,1,Delivery boy didnt come at doorstep
SBXX592702XP,11/10/2023,8.31.21,821D821,Curd:,90,Card,Brussels Mussels ,Delivered,2,Food not good
UFDF355524DM,11/10/2023,8.31.21,306H306,BURRATA DI BUFALA:,98,Wallet,Sushi Masters,Delivered,2,Coupon applied
UYXR411673XC,11/10/2023,8.31.21,676G676,Crispy Onion Rings:,92,Online,Stebuklai,Delivered,2,Coupon applied
UFDF355524DM,11/10/2023,8.31.21,320H320,Noodles:,77,Cash,Stebuklai,Delivered,2,Difficult to order
UYXR411673XC,11/10/2023,8.31.21,194J194,Regular:,34,Wallet,Saint German,Delivered,4,Good service
FSAM929386AQ,11/10/2023,8.31.21,811B811,tartlet:,95,Card,Veranda,Delivered,2,Difficult to order
SBXX592702XP,11/10/2023,8.31.21,897D897,SALMON SALAD:,52,Card,Augustin,Delivered,5,Good service
UFDF355524DM,11/10/2023,8.31.21,970L970,Curd:,35,Card,Saint German,Delivered,1,Complicated procedure
XVTR474839TP,11/10/2023,8.31.21,312R312,RAVIOLI:,47,Wallet,Saint German,Delivered,2,Stale food
QTSI285174SG,11/10/2023,8.31.21,744G744,Mango shake:,43,Online,Gaspar's,Delivered,2,Food not good
FRBT691245BA,11/10/2023,8.31.21,246T246,tuna steak:,79,Cash,Le Travi,Delivered,1,Difficult to order
UYXR411673XC,11/10/2023,8.31.21,859F859,Bread:,55,Card,Selfish,Delivered,2,Food not good
SBXX592702XP,11/10/2023,8.31.21,980I980,Scallops:,28,Card,Le Travi,Delivered,4,Will order again
LRKI603654KL,11/10/2023,8.31.21,598V598,Scallops:,65,Online,Da Antonio,Delivered,3,High price
LRKI603654KL,11/10/2023,8.31.21,589B589,HALIBUT CEVICHE:,45,Cash,Telegrafas,Delivered,2,Food not good
LRKI603654KL,11/10/2023,8.31.21,327N327,HALIBUT CEVICHE:,62,Cash,Le Travi,Delivered,2,High price
OXJY167254JK,11/10/2023,8.31.21,315P315,Scallops:,49,Online,Sushi Masters,Delivered,2,Late delivery
OXJY167254JK,11/10/2023,18.31.21,654S654,Regular:Mango shake:Bread,97,Wallet,Sushi Masters,Delivered,4,Will order again
QTSI285174SG,11/10/2023,8.34.21,556T556,Benedict:pickle,34,Card,Da Antonio,Delivered,2,Food not good
FRBT691245BA,11/10/2023,8.21.21,616X616,Mango shake:Noodles,68,Wallet,Telegrafas,Delivered,2,High price
LRKI603654KL,11/10/2023,5.31.21,562T562,Bread:,20,Card,Le Travi,Delivered,4,Cheap and best
LRKI603654KL,11/10/2023,9.31.21,611D611,HALIBUT CEVICHE:,94,Cash,Demoloftas,Delivered,1,Complicated procedure
LJBO9511000BL,11/10/2023,8.31.21,441M441,salad:,82,Wallet,Saint German,Delivered,2,High price
SAMV824387MW,11/10/2023,8.31.28,352G352,pickle:,62,Online,Brussels Mussels ,Delivered,2,Difficult to order
UYXR411673XC,11/10/2023,8.31.21,662X662,meatballs:,49,Online,Selfish,Delivered,2,Coupon applied
QTSI285174SG,11/10/2023,8.31.21,249A249,Curd:,57,Online,Brussels Mussels ,Delivered,2,Coupon applied
QTSI285174SG,11/10/2023,8.31.21,284O284,Pizza:,44,Card,Le Travi,Delivered,5,Easy to order
UFDF355524DM,11/10/2023,8.31.21,998P998,Veg Premium Burger:,48,Wallet,Le Travi,Delivered,4,Cheap and best
OXJY167254JK,11/10/2023,8.31.21,586V586,Curd:,95,Card,Gaspar's,Delivered,2,Late delivery
UFDF355524DM,11/10/2023,8.31.21,667M667,Curd:,96,Card,Demoloftas,Delivered,1,High price
UFDF355524DM,11/10/2023,8.31.21,152D152,Noodles:,22,Cash,Saint German,Delivered,3,Coupon applied
SBXX592702XP,11/10/2023,8.31.21,409H409,Benedict:,71,Online,Le Travi,Delivered,2,Stale food
LJBO9511000BL,11/10/2023,8.31.21,158J158,RAVIOLI:,24,Card,Veranda,Delivered,3,Difficult to order
OXJY167254JK,11/10/2023,8.31.21,187L187,Veg Premium Burger:,28,Cash,Le Travi,Delivered,5,Fast delivery
QTSI285174SG,11/10/2023,8.31.21,878Q878,RAVIOLI:,64,Wallet,Gaspar's,Delivered,5,Delicious food
LRKI603654KL,11/10/2023,8.31.21,699V699,Bread:,89,Card,Demoloftas,Delivered,4,Easy to order
UYXR411673XC,11/10/2023,8.31.21,102M102,Banana shake:,42,Card,Brussels Mussels ,Delivered,2,High price
FSAM929386AQ,11/10/2023,8.31.21,127K127,Mango Cremeux:,48,Wallet,Selfish,Delivered,3,Stale food
SBXX592702XP,11/10/2023,8.31.21,400S400,shake:,62,Card,Gaspar's,Delivered,3,Coupon applied
UFDF355524DM,11/10/2023,8.31.21,177A177,Soup of the day:,39,Online,Selfish,Delivered,2,High price
FRBT691245BA,11/10/2023,8.31.21,168V168,HALIBUT CEVICHE:,75,Online,Le Travi,Delivered,2,Complicated procedure
XVTR474839TP,11/10/2023,8.31.21,374Z374,lamb:,72,Card,Telegrafas,Delivered,4,Delicious food
SBXX592702XP,11/10/2023,8.31.21,895Y895,pickle:,65,Card,Saint German,Delivered,3,Stale food
UFDF355524DM,11/10/2023,8.31.21,202U202,Bread:,62,Wallet,Saint German,Delivered,2,Delivery boy didnt come at doorstep
SBXX592702XP,11/10/2023,8.31.21,925Y925,fries:,86,Cash,Da Antonio,Delivered,5,Cheap and best
SBXX592702XP,11/10/2023,8.31.21,190Y190,SALMON SALAD:,81,Cash,Selfish,Delivered,1,Late delivery
SAMV824387MW,11/10/2023,8.31.21,732H732,pickle:,71,Wallet,Brussels Mussels ,Delivered,3,Difficult to order
OXJY167254JK,11/10/2023,8.31.21,994T994,BURRATA DI BUFALA:,83,Wallet,Brussels Mussels ,Delivered,2,Delivery boy didnt come at doorstep
OXJY167254JK,11/10/2023,8.31.21,722N722,Banana shake:,41,Wallet,Stebuklai,Delivered,2,Complicated procedure
SAMV824387MW,11/10/2023,8.31.21,885W885,RAVIOLI:,76,Online,Le Travi,Delivered,5,Easy to order
UFDF355524DM,11/10/2023,8.31.21,217O217,Noodles:,86,Card,Telegrafas,Delivered,2,Food not good
UYXR411673XC,11/10/2023,8.31.21,533X533,RAVIOLI:,81,Card,Le Travi,Delivered,2,Delivery boy didnt come at doorstep
QTSI285174SG,11/10/2023,8.31.21,902X902,shake:,33,Card,Da Antonio,Delivered,1,Complicated procedure
OXJY167254JK,11/10/2023,8.31.21,963R963,Fried Rice:,82,Online,Sushi Masters,Delivered,4,Easy to order
OXJY167254JK,11/10/2023,8.31.21,2.21E+223,Scallops:,69,Cash,Da Antonio,Delivered,2,Difficult to order
FRBT691245BA,11/10/2023,8.31.21,701A701,SALMON SALAD:,32,Online,Stebuklai,Delivered,5,Fast delivery
LJBO9511000BL,11/10/2023,8.31.21,105Z105,tuna steak:,80,Card,Sushi Masters,Delivered,2,Stale food
LJBO9511000BL,11/10/2023,8.31.21,557Z557,Regular:,55,Cash,Gaspar's,Delivered,4,Nice
LRKI603654KL,11/10/2023,8.31.21,689S689,fries:,49,Wallet,Le Travi,Delivered,5,Awesome experience
LRKI603654KL,11/10/2023,8.31.21,316O316,Soup of the day:,29,Cash,Selfish,Delivered,4,Fast delivery
OXJY167254JK,11/10/2023,8.31.21,307X307,Scallops:,69,Wallet,Sushi Masters,Delivered,4,Delicious food
LRKI603654KL,11/10/2023,8.31.21,983A983,Fried burrata:,35,Wallet,Brussels Mussels ,Delivered,4,Delicious food
UYXR411673XC,11/10/2023,8.31.21,742Y742,Scallops:,21,Wallet,Demoloftas,Delivered,4,Good service
XVTR474839TP,11/10/2023,8.31.21,381I381,SALMON SALAD:,42,Online,Stebuklai,Delivered,2,Stale food
SBXX592702XP,11/10/2023,8.31.21,501F501,SALMON SALAD:,43,Card,Veranda,Delivered,3,Complicated procedure
XVTR474839TP,11/10/2023,8.31.21,668P668,Banana shake:,96,Wallet,Le Travi,Delivered,2,Delivery boy didnt come at doorstep
UFDF355524DM,11/10/2023,8.31.21,825D825,shake:,98,Cash,Veranda,Delivered,2,Late delivery
OXJY167254JK,11/10/2023,8.31.21,847M847,Bread:,31,Wallet,Augustin,Delivered,3,Coupon applied
FRBT691245BA,11/10/2023,8.31.21,128T128,Quiche:,38,Wallet,Le Travi,Delivered,2,Late delivery
FRBT691245BA,11/10/2023,8.31.21,234L234,Crispy Onion Rings:,45,Online,Saint German,Delivered,4,Cheap and best
OXJY167254JK,11/10/2023,8.31.21,421H421,chocolate mousse,23,Cash,Da Antonio,Delivered,1,High price
OXJY167254JK,11/10/2023,8.31.21,519B519,chocolate mousse,94,Card,Gaspar's,Delivered,1,Complicated procedure
QTSI285174SG,11/10/2023,8.31.21,358J358,Crispy Onion Rings:,78,Online,Augustin,Delivered,3,Stale food
XVTR474839TP,11/10/2023,8.31.21,376E376,Banana shake:,54,Card,Stebuklai,Delivered,2,Late delivery
LJBO9511000BL,11/10/2023,8.31.21,332C332,Pizza:,76,Card,Sushi Masters,Delivered,4,Delicious food
FRBT691245BA,11/10/2023,8.31.21,584R584,Regular:,57,Card,Saint German,Delivered,5,Delicious food
OXJY167254JK,11/10/2023,8.31.21,552I552,Benedict:,28,Cash,Augustin,Delivered,4,Delicious food
SAMV824387MW,11/10/2023,8.31.21,919M919,meatballs:,30,Wallet,Le Travi,Delivered,4,Easy to order
FRBT691245BA,11/10/2023,8.31.21,961Y961,Soup of the day:,28,Online,Stebuklai,Delivered,5,Will order again
SAMV824387MW,11/10/2023,8.31.21,593K593,chocolate mousse,38,Online,Saint German,Delivered,5,Will order again
OXJY167254JK,11/10/2023,8.31.21,752N752,Banana shake:,95,Wallet,Demoloftas,Delivered,2,Difficult to order
LJBO9511000BL,11/10/2023,8.31.21,455W455,Alaskan Cod:,96,Online,Brussels Mussels ,Delivered,2,Complicated procedure
LRKI603654KL,11/10/2023,8.31.21,281D281,RAVIOLI:,79,Cash,Gaspar's,Delivered,3,Food not good
XVTR474839TP,11/10/2023,8.31.21,819L819,Soup of the day:,31,Online,Le Travi,Delivered,2,Delivery boy didnt come at doorstep
XVTR474839TP,11/10/2023,8.31.21,373I373,Quiche:,37,Card,Brussels Mussels ,Delivered,2,Late delivery
OXJY167254JK,11/10/2023,8.31.21,564J564,salad:,63,Wallet,Demoloftas,Delivered,5,Cheap and best
SAMV824387MW,11/10/2023,8.31.21,149F149,Bread:,31,Cash,Saint German,Delivered,4,Worth
XVTR474839TP,11/10/2023,8.31.21,539I539,meatballs:,51,Online,Demoloftas,Delivered,1,High price
LJBO9511000BL,11/10/2023,8.31.21,215J215,Alaskan Cod:,39,Cash,Brussels Mussels ,Delivered,1,Delivery boy didnt come at doorstep
SAMV824387MW,11/10/2023,8.31.21,363Z363,meatballs:,52,Cash,Telegrafas,Delivered,5,Worth
UYXR411673XC,11/10/2023,8.31.21,726Z726,fries:,55,Wallet,Le Travi,Delivered,2,Delivery boy didnt come at doorstep
LRKI603654KL,11/10/2023,8.31.21,741F741,Banana shake:,67,Online,Selfish,Delivered,3,Stale food
LRKI603654KL,11/10/2023,8.31.21,264U264,meatballs:,52,Card,Saint German,Delivered,1,Difficult to order
SBXX592702XP,11/10/2023,8.31.21,775V775,shake:,54,Cash,Selfish,Delivered,3,Delivery boy didnt come at doorstep
XVTR474839TP,11/10/2023,8.31.21,403H403,pickle:,55,Online,Saint German,Delivered,2,Difficult to order
SBXX592702XP,11/10/2023,8.31.21,517U517,pickle:,27,Online,Saint German,Delivered,2,Complicated procedure
UYXR411673XC,11/10/2023,8.31.21,715H715,tuna steak:,66,Wallet,Selfish,Delivered,5,Nice
QTSI285174SG,11/10/2023,8.31.21,527W527,Scallops:,59,Wallet,Augustin,Delivered,2,Late delivery
LRKI603654KL,11/10/2023,8.31.21,491A491,Fried Rice:,80,Online,Stebuklai,Delivered,5,Easy to order
UYXR411673XC,11/10/2023,8.31.21,510N510,Curd:,75,Card,Brussels Mussels ,Delivered,5,Good service
QTSI285174SG,11/10/2023,8.31.21,101P101,Veg Premium Burger:,70,Online,Stebuklai,Delivered,1,Delivery boy didnt come at doorstep
LJBO9511000BL,11/10/2023,8.31.21,208I208,tartlet:,52,Card,Selfish,Delivered,5,Nice
QTSI285174SG,11/10/2023,8.31.21,798W798,Crispy Onion Rings:,95,Cash,Saint German,Delivered,4,Awesome experience
LJBO9511000BL,11/10/2023,8.31.21,811Q811,Quiche:,62,Online,Telegrafas,Delivered,4,Nice
UFDF355524DM,11/10/2023,8.31.21,966E966,Soup of the day:,67,Card,Brussels Mussels ,Delivered,2,Complicated procedure
SBXX592702XP,11/10/2023,8.31.21,457Y457,SALMON SALAD:,91,Cash,Stebuklai,Delivered,3,Coupon applied
UFDF355524DM,11/10/2023,8.31.21,919I919,RAVIOLI:,92,Cash,Telegrafas,Delivered,2,Food not good
SBXX592702XP,11/10/2023,8.31.21,902G902,salad:,38,Card,Gaspar's,Delivered,1,Stale food
LRKI603654KL,11/10/2023,8.31.21,213S213,Noodles:,60,Card,Veranda,Delivered,2,Late delivery
QTSI285174SG,11/10/2023,8.31.21,393C393,Pizza:,70,Cash,Selfish,Delivered,4,Easy to order
